%time value spike threshold
29.500000 -11.192193 nan -18.190455
29.600000 -8.693526 nan -18.190455
29.700000 -10.352290 nan -18.190455
29.800000 -8.272018 nan -18.190455
29.900000 -6.598214 nan -18.190455
30.000000 -5.761854 nan -18.190455
30.100000 -0.760630 nan -18.190455
30.200000 -6.182926 nan -18.190455
30.300000 -3.261704 nan -18.190455
30.400000 -2.429839 nan -18.190455
30.500000 -2.842130 nan -18.190455
30.600000 -4.936332 nan -18.190455
30.700000 -4.936067 nan -18.190455
30.800000 -2.432936 nan -18.190455
30.900000 5.490512 nan -18.190455
31.000000 -0.337321 nan -18.190455
31.100000 0.913577 nan -18.190455
31.200000 -1.586799 nan -18.190455
31.300000 2.993145 nan -18.190455
31.400000 1.321499 nan -18.190455
31.500000 5.490494 nan -18.190455
31.600000 -5.341147 nan -18.190455
31.700000 0.482468 nan -18.190455
31.800000 4.233680 nan -18.190455
31.900000 3.817733 nan -18.190455
32.000000 3.408311 nan -18.190455
32.100000 -4.510167 nan -18.190455
32.200000 -3.258018 nan -18.190455
32.300000 -0.756500 nan -18.190455
32.400000 -4.505612 nan -18.190455
32.500000 0.914332 nan -18.190455
32.600000 -0.334155 nan -18.190455
32.700000 5.500181 nan -18.190455
32.800000 8.422944 nan -18.190455
32.900000 5.926012 nan -18.190455
33.000000 4.678767 nan -18.190455
33.100000 7.588700 nan -18.190455
33.200000 3.009880 nan -18.190455
33.300000 4.259497 nan -18.190455
33.400000 0.085367 nan -18.190455
33.500000 3.426861 nan -18.190455
33.600000 1.340225 nan -18.190455
33.700000 4.684203 nan -18.190455
33.800000 1.767242 nan -18.190455
33.900000 -1.151897 nan -18.190455
34.000000 2.189896 nan -18.190455
34.100000 6.351991 nan -18.190455
34.200000 0.525015 nan -18.190455
34.300000 -1.556620 nan -18.190455
34.400000 -1.558869 nan -18.190455
34.500000 -6.560186 nan -18.190455
34.600000 -6.149027 nan -18.190455
34.700000 -2.808486 nan -18.190455
34.800000 -1.974236 nan -18.190455
34.900000 1.364025 nan -18.190455
35.000000 -5.291741 nan -18.190455
35.100000 -9.034426 nan -18.190455
35.200000 -3.619593 nan -18.190455
35.300000 -1.943843 nan -18.190455
35.400000 -9.855945 nan -18.190455
35.500000 -4.426524 nan -18.190455
35.600000 -7.744963 nan -18.190455
35.700000 -5.235873 nan -18.190455
35.800000 -3.980479 nan -18.190455
35.900000 -0.227851 nan -18.190455
36.000000 -3.145228 nan -18.190455
36.100000 1.434938 nan -18.190455
36.200000 -2.316733 nan -18.190455
36.300000 -1.899318 nan -18.190455
36.400000 1.429018 nan -18.190455
36.500000 5.179495 nan -18.190455
36.600000 3.099971 nan -18.190455
36.700000 -9.395289 nan -18.190455
36.800000 -7.310249 nan -18.190455
36.900000 -7.310088 nan -18.190455
37.000000 -7.308102 nan -18.190455
37.100000 -1.465507 nan -18.190455
37.200000 2.284351 nan -18.190455
37.300000 0.193598 nan -18.190455
37.400000 2.287394 nan -18.190455
37.500000 -2.714873 nan -18.190455
37.600000 3.528924 nan -18.190455
37.700000 9.774546 nan -18.190455
37.800000 4.767758 nan -18.190455
37.900000 -1.075997 nan -18.190455
38.000000 -3.984920 nan -18.190455
38.100000 -6.073541 nan -18.190455
38.200000 -3.982467 nan -18.190455
38.300000 2.681620 nan -18.190455
38.400000 5.600882 nan -18.190455
38.500000 4.347740 nan -18.190455
38.600000 1.844300 nan -18.190455
38.700000 0.591471 nan -18.190455
38.800000 -3.161657 nan -18.190455
38.900000 -2.739381 nan -18.190455
39.000000 -2.735612 nan -18.190455
39.100000 3.098454 nan -18.190455
39.200000 0.602213 nan -18.190455
39.300000 1.027760 nan -18.190455
39.400000 1.857324 nan -18.190455
39.500000 3.940473 nan -18.190455
39.600000 6.862722 nan -18.190455
39.700000 8.939900 nan -18.190455
39.800000 9.778269 nan -18.190455
39.900000 6.862302 nan -18.190455
40.000000 11.865136 nan -18.190455
40.100000 11.035589 nan -18.190455
40.200000 8.116341 nan -18.190455
40.300000 11.866493 nan -18.190455
40.400000 2.285755 nan -18.190455
40.500000 -6.055274 nan -18.190455
40.600000 -3.138378 nan -18.190455
40.700000 0.189709 nan -18.190455
40.800000 5.611349 nan -18.190455
40.900000 4.778843 nan -18.190455
41.000000 7.689000 nan -18.190455
41.100000 7.279752 nan -18.190455
41.200000 0.608137 nan -18.190455
41.300000 -1.891408 nan -18.190455
41.400000 -2.310368 nan -18.190455
41.500000 2.276551 nan -18.190455
41.600000 1.854654 nan -18.190455
41.700000 4.775992 nan -18.190455
41.800000 3.936446 nan -18.190455
41.900000 5.608661 nan -18.190455
42.000000 3.107648 nan -18.190455
42.100000 0.605461 nan -18.190455
42.200000 -3.564965 nan -18.190455
42.300000 -3.141293 nan -18.190455
42.400000 1.032086 nan -18.190455
42.500000 5.612239 nan -18.190455
42.600000 2.690056 nan -18.190455
42.700000 2.690799 nan -18.190455
42.800000 4.360077 nan -18.190455
42.900000 8.937026 nan -18.190455
43.000000 6.024273 nan -18.190455
43.100000 10.184430 nan -18.190455
43.200000 8.099937 nan -18.190455
43.300000 6.425450 nan -18.190455
43.400000 7.671841 nan -18.190455
43.500000 1.417652 nan -18.190455
43.600000 9.333182 nan -18.190455
43.700000 7.660167 nan -18.190455
43.800000 3.906579 nan -18.190455
43.900000 6.402703 nan -18.190455
44.000000 6.819993 nan -18.190455
44.100000 7.647287 nan -18.190455
44.200000 7.233426 nan -18.190455
44.300000 6.812169 nan -18.190455
44.400000 6.390623 nan -18.190455
44.500000 4.736291 nan -18.190455
44.600000 5.569647 nan -18.190455
44.700000 1.819827 nan -18.190455
44.800000 2.235117 nan -18.190455
44.900000 1.810987 nan -18.190455
45.000000 3.059738 nan -18.190455
45.100000 -0.693804 nan -18.190455
45.200000 3.470076 nan -18.190455
45.300000 4.717405 nan -18.190455
45.400000 5.123019 nan -18.190455
45.500000 5.956344 nan -18.190455
45.600000 -3.217170 nan -18.190455
45.700000 -4.887536 nan -18.190455
45.800000 -0.720185 nan -18.190455
45.900000 6.779164 nan -18.190455
46.000000 5.527089 nan -18.190455
46.100000 1.774449 nan -18.190455
46.200000 0.099815 nan -18.190455
46.300000 4.267464 nan -18.190455
46.400000 1.347678 nan -18.190455
46.500000 2.186758 nan -18.190455
46.600000 2.596692 nan -18.190455
46.700000 -1.561956 nan -18.190455
46.800000 -2.399755 nan -18.190455
46.900000 1.771593 nan -18.190455
47.000000 6.352653 nan -18.190455
47.100000 6.773997 nan -18.190455
47.200000 1.357602 nan -18.190455
47.300000 0.948656 nan -18.190455
47.400000 -0.304810 nan -18.190455
47.500000 -0.729119 nan -18.190455
47.600000 1.351091 nan -18.190455
47.700000 -2.401239 nan -18.190455
47.800000 -1.564127 nan -18.190455
47.900000 0.934963 nan -18.190455
48.000000 -1.153135 nan -18.190455
48.100000 -5.313201 nan -18.190455
48.200000 -3.231302 nan -18.190455
48.300000 -1.980249 nan -18.190455
48.400000 3.020526 nan -18.190455
48.500000 -2.807582 nan -18.190455
48.600000 -2.396810 nan -18.190455
48.700000 -4.054358 nan -18.190455
48.800000 -2.389113 nan -18.190455
48.900000 0.115567 nan -18.190455
49.000000 0.961919 nan -18.190455
49.100000 -3.620899 nan -18.190455
49.200000 1.387111 nan -18.190455
49.300000 -1.518520 nan -18.190455
49.400000 0.144170 nan -18.190455
49.500000 3.897692 nan -18.190455
49.600000 8.491491 nan -18.190455
49.700000 1.406119 nan -18.190455
49.800000 0.999907 nan -18.190455
49.900000 1.415637 nan -18.190455
50.000000 -2.743920 nan -18.190455
50.100000 -3.163198 nan -18.190455
50.200000 -5.240812 nan -18.190455
50.300000 -9.408709 nan -18.190455
50.400000 -4.824668 nan -18.190455
50.500000 2.679369 nan -18.190455
50.600000 4.357822 nan -18.190455
50.700000 3.111845 nan -18.190455
50.800000 0.192818 nan -18.190455
50.900000 0.616276 nan -18.190455
51.000000 -2.301371 nan -18.190455
51.100000 -6.876267 nan -18.190455
51.200000 -6.873651 nan -18.190455
51.300000 0.631441 nan -18.190455
51.400000 2.307629 nan -18.190455
51.500000 -3.936469 nan -18.190455
51.600000 -3.524697 nan -18.190455
51.700000 2.318451 nan -18.190455
51.800000 6.483241 nan -18.190455
51.900000 11.903910 nan -18.190455
52.000000 9.403757 nan -18.190455
52.100000 6.070585 nan -18.190455
52.200000 0.230703 nan -18.190455
52.300000 -3.101090 nan -18.190455
52.400000 1.478484 nan -18.190455
52.500000 1.476144 nan -18.190455
52.600000 1.892169 nan -18.190455
52.700000 2.309568 nan -18.190455
52.800000 2.720785 nan -18.190455
52.900000 0.643911 nan -18.190455
53.000000 -0.604059 nan -18.190455
53.100000 -0.604206 nan -18.190455
53.200000 0.231625 nan -18.190455
53.300000 -3.513633 nan -18.190455
53.400000 -5.589446 nan -18.190455
53.500000 -5.164176 nan -18.190455
53.600000 -0.580814 nan -18.190455
53.700000 -4.746370 nan -18.190455
53.800000 -7.654642 nan -18.190455
53.900000 -1.821832 nan -18.190455
54.000000 -3.489026 nan -18.190455
54.100000 -0.569740 nan -18.190455
54.200000 -0.149643 nan -18.190455
54.300000 -7.241432 nan -18.190455
54.400000 -8.071334 nan -18.190455
54.500000 -3.487191 nan -18.190455
54.600000 -0.566016 nan -18.190455
54.700000 -2.646458 nan -18.190455
54.800000 -6.820937 nan -18.190455
54.900000 -5.572453 nan -18.190455
55.000000 0.257381 nan -18.190455
55.100000 -4.323327 nan -18.190455
55.200000 -1.820271 nan -18.190455
55.300000 1.098757 nan -18.190455
55.400000 -3.494363 nan -18.190455
55.500000 1.922257 nan -18.190455
55.600000 -2.251118 nan -18.190455
55.700000 0.247919 nan -18.190455
55.800000 -1.830905 nan -18.190455
55.900000 -3.912136 nan -18.190455
56.000000 1.916103 nan -18.190455
56.100000 0.664875 nan -18.190455
56.200000 -4.334219 nan -18.190455
56.300000 -3.505176 nan -18.190455
56.400000 -6.834802 nan -18.190455
56.500000 -5.167623 nan -18.190455
56.600000 -1.010971 nan -18.190455
56.700000 -1.421921 nan -18.190455
56.800000 -2.258884 nan -18.190455
56.900000 -3.504257 nan -18.190455
57.000000 -3.914153 nan -18.190455
57.100000 -2.254048 nan -18.190455
57.200000 0.666590 nan -18.190455
57.300000 2.748284 nan -18.190455
57.400000 1.917332 nan -18.190455
57.500000 1.084527 nan -18.190455
57.600000 -0.165628 nan -18.190455
57.700000 -8.505783 nan -18.190455
57.800000 -6.005678 nan -18.190455
57.900000 3.582584 nan -18.190455
58.000000 1.910848 nan -18.190455
58.100000 -0.171676 nan -18.190455
58.200000 -1.425518 nan -18.190455
58.300000 4.404334 nan -18.190455
58.400000 -0.174766 nan -18.190455
58.500000 -4.345703 nan -18.190455
58.600000 0.232831 nan -18.190455
58.700000 6.480844 nan -18.190455
58.800000 3.980957 nan -18.190455
58.900000 3.574481 nan -18.190455
59.000000 7.326428 nan -18.190455
59.100000 6.074180 nan -18.190455
59.200000 0.653247 nan -18.190455
59.300000 5.231004 nan -18.190455
59.400000 6.066939 nan -18.190455
59.500000 7.316796 nan -18.190455
59.600000 7.315088 nan -18.190455
59.700000 6.064421 nan -18.190455
59.800000 4.813755 nan -18.190455
59.900000 6.470225 nan -18.190455
60.000000 5.216700 nan -18.190455
60.100000 -3.534741 nan -18.190455
60.200000 3.554082 nan -18.190455
60.300000 1.883425 nan -18.190455
60.400000 5.630430 nan -18.190455
60.500000 -1.873595 nan -18.190455
60.600000 -1.875542 nan -18.190455
60.700000 -2.300336 nan -18.190455
60.800000 -3.133831 nan -18.190455
60.900000 1.035009 nan -18.190455
61.000000 0.195919 nan -18.190455
61.100000 -0.216276 nan -18.190455
61.200000 -1.892345 nan -18.190455
61.300000 1.022114 nan -18.190455
61.400000 0.180706 nan -18.190455
61.500000 3.929560 nan -18.190455
61.600000 5.600736 nan -18.190455
61.700000 5.177532 nan -18.190455
61.800000 12.266904 nan -18.190455
61.900000 6.015250 nan -18.190455
62.000000 5.600543 nan -18.190455
62.100000 6.851715 nan -18.190455
62.200000 9.771856 nan -18.190455
62.300000 8.933025 nan -18.190455
62.400000 6.021884 nan -18.190455
62.500000 4.772794 nan -18.190455
62.600000 2.276267 nan -18.190455
62.700000 -0.222827 nan -18.190455
62.800000 -1.890639 nan -18.190455
62.900000 3.940780 nan -18.190455
63.000000 4.782963 nan -18.190455
63.100000 -2.302305 nan -18.190455
63.200000 0.619614 nan -18.190455
63.300000 5.623319 nan -18.190455
63.400000 6.876763 nan -18.190455
63.500000 6.458416 nan -18.190455
63.600000 5.624719 nan -18.190455
63.700000 3.124594 nan -18.190455
63.800000 -3.122991 nan -18.190455
63.900000 0.628408 nan -18.190455
64.000000 7.710055 nan -18.190455
64.100000 8.551194 nan -18.190455
64.200000 9.379032 nan -18.190455
64.300000 6.456622 nan -18.190455
64.400000 1.873200 nan -18.190455
64.500000 -2.296924 nan -18.190455
64.600000 4.374216 nan -18.190455
64.700000 4.374341 nan -18.190455
64.800000 -0.207555 nan -18.190455
64.900000 -0.629951 nan -18.190455
65.000000 0.621188 nan -18.190455
65.100000 0.620309 nan -18.190455
65.200000 0.199177 nan -18.190455
65.300000 -1.463212 nan -18.190455
65.400000 7.284649 nan -18.190455
65.500000 6.864532 nan -18.190455
65.600000 8.113659 nan -18.190455
65.700000 5.194544 nan -18.190455
65.800000 4.784427 nan -18.190455
65.900000 3.939536 nan -18.190455
66.000000 5.605404 nan -18.190455
66.100000 9.351776 nan -18.190455
66.200000 11.426402 nan -18.190455
66.300000 8.921533 nan -18.190455
66.400000 3.082915 nan -18.190455
66.500000 10.157562 nan -18.190455
66.600000 9.320714 nan -18.190455
66.700000 5.984625 nan -18.190455
66.800000 2.231541 nan -18.190455
66.900000 2.638460 nan -18.190455
67.000000 4.727874 nan -18.190455
67.100000 6.804297 nan -18.190455
67.200000 8.880724 nan -18.190455
67.300000 10.125912 nan -18.190455
67.400000 6.376583 nan -18.190455
67.500000 -1.952501 nan -18.190455
67.600000 -0.282082 nan -18.190455
67.700000 2.219332 nan -18.190455
67.800000 0.549750 nan -18.190455
67.900000 -4.872067 nan -18.190455
68.000000 -7.374375 nan -18.190455
68.100000 -0.706187 nan -18.190455
68.200000 -1.536760 nan -18.190455
68.300000 -1.122133 nan -18.190455
68.400000 -6.117755 nan -18.190455
68.500000 -4.448083 nan -18.190455
68.600000 3.049614 nan -18.190455
68.700000 -1.123183 nan -18.190455
68.800000 -0.703999 nan -18.190455
68.900000 0.541978 nan -18.190455
69.000000 5.540669 nan -18.190455
69.100000 1.785665 nan -18.190455
69.200000 -1.972039 nan -18.190455
69.300000 1.771991 nan -18.190455
69.400000 3.019469 nan -18.190455
69.500000 1.348425 nan -18.190455
69.600000 2.595908 nan -18.190455
69.700000 1.761674 nan -18.190455
69.800000 1.338916 nan -18.190455
69.900000 -3.662855 nan -18.190455
70.000000 -1.575359 nan -18.190455
70.100000 -0.327372 nan -18.190455
70.200000 -9.497914 nan -18.190455
70.300000 -9.081392 nan -18.190455
70.400000 -2.000464 nan -18.190455
70.500000 1.331930 nan -18.190455
70.600000 -1.576166 nan -18.190455
70.700000 -6.996948 nan -18.190455
70.800000 -4.917728 nan -18.190455
70.900000 -1.171925 nan -18.190455
71.000000 -4.507333 nan -18.190455
71.100000 -4.929813 nan -18.190455
71.200000 -6.590829 nan -18.190455
71.300000 -4.508926 nan -18.190455
71.400000 -9.927999 nan -18.190455
71.500000 -3.258531 nan -18.190455
71.600000 0.908514 nan -18.190455
71.700000 -2.841287 nan -18.190455
71.800000 -9.089389 nan -18.190455
71.900000 -1.590884 nan -18.190455
72.000000 2.992709 nan -18.190455
72.100000 1.327990 nan -18.190455
72.200000 1.749878 nan -18.190455
72.300000 -5.751863 nan -18.190455
72.400000 0.918329 nan -18.190455
72.500000 -2.828336 nan -18.190455
72.600000 -5.744525 nan -18.190455
72.700000 -7.415298 nan -18.190455
72.800000 -9.078964 nan -18.190455
72.900000 2.168577 nan -18.190455
73.000000 1.745642 nan -18.190455
73.100000 1.325355 nan -18.190455
73.200000 0.914105 nan -18.190455
73.300000 -0.334980 nan -18.190455
73.400000 -5.754787 nan -18.190455
73.500000 -2.831948 nan -18.190455
73.600000 -3.669355 nan -18.190455
73.700000 -7.415325 nan -18.190455
73.800000 -4.494419 nan -18.190455
73.900000 -2.413272 nan -18.190455
74.000000 -0.320931 nan -18.190455
74.100000 -6.159787 nan -18.190455
74.200000 -6.159604 nan -18.190455
74.300000 -6.159421 nan -18.190455
74.400000 -2.816846 nan -18.190455
74.500000 -8.654275 nan -18.190455
74.600000 -3.651707 nan -18.190455
74.700000 -5.313675 nan -18.190455
74.800000 -4.484926 nan -18.190455
74.900000 -4.067604 nan -18.190455
75.000000 -9.909566 nan -18.190455
75.100000 -9.067716 nan -18.190455
75.200000 -4.067768 nan -18.190455
75.300000 -4.491626 nan -18.190455
75.400000 -6.166192 nan -18.190455
75.500000 -10.750991 nan -18.190455
75.600000 -4.499852 nan -18.190455
75.700000 -7.830609 nan -18.190455
75.800000 -7.001843 nan -18.190455
75.900000 -2.422365 nan -18.190455
76.000000 -3.669335 nan -18.190455
76.100000 -11.170091 nan -18.190455
76.200000 -14.502032 nan -18.190455
76.300000 -11.583732 nan -18.190455
76.400000 -6.586848 nan -18.190455
76.500000 -9.087836 nan -18.190455
76.600000 -7.427169 nan -18.190455
76.700000 -10.339570 nan -18.190455
76.800000 -8.258671 nan -18.190455
76.900000 -12.008005 nan -18.190455
77.000000 -4.087576 nan -18.190455
77.100000 -4.927617 nan -18.190455
77.200000 -2.838363 nan -18.190455
77.300000 1.744179 nan -18.190455
77.400000 -0.753749 nan -18.190455
77.500000 4.248552 nan -18.190455
77.600000 5.497331 nan -18.190455
77.700000 -3.255059 nan -18.190455
77.800000 -2.010022 nan -18.190455
77.900000 -2.845683 nan -18.190455
78.000000 5.056787 nan -18.190455
78.100000 4.644413 nan -18.190455
78.200000 -5.355617 nan -18.190455
78.300000 -0.357285 nan -18.190455
78.400000 5.886609 nan -18.190455
78.500000 2.129345 nan -18.190455
78.600000 -1.623712 nan -18.190455
78.700000 -2.048864 nan -18.190455
78.800000 4.617852 nan -18.190455
78.900000 7.940615 nan -18.190455
79.000000 2.932922 nan -18.190455
79.100000 -0.401508 nan -18.190455
79.200000 2.092439 nan -18.190455
79.300000 2.916392 nan -18.190455
79.400000 0.830123 nan -18.190455
79.500000 1.653627 nan -18.190455
79.600000 2.476904 nan -18.190455
79.700000 2.062743 nan -18.190455
79.800000 2.466730 nan -18.190455
79.900000 7.050956 nan -18.190455
80.000000 10.797506 nan -18.190455
80.100000 8.703826 nan -18.190455
80.200000 7.038302 nan -18.190455
80.300000 7.865785 nan -18.190455
80.400000 8.281657 nan -18.190455
80.500000 1.186150 nan -18.190455
80.600000 4.103643 nan -18.190455
80.700000 9.523680 nan -18.190455
80.800000 5.773717 nan -18.190455
80.900000 2.430299 nan -18.190455
81.000000 4.517801 nan -18.190455
81.100000 5.345080 nan -18.190455
81.200000 7.422130 nan -18.190455
81.300000 4.919873 nan -18.190455
81.400000 8.668308 nan -18.190455
81.500000 4.507201 nan -18.190455
81.600000 7.419080 nan -18.190455
81.700000 4.921877 nan -18.190455
81.800000 5.339857 nan -18.190455
81.900000 2.007152 nan -18.190455
82.000000 4.915824 nan -18.190455
82.100000 1.166096 nan -18.190455
82.200000 7.003853 nan -18.190455
82.300000 4.498870 nan -18.190455
82.400000 4.072292 nan -18.190455
82.500000 7.817321 nan -18.190455
82.600000 4.892125 nan -18.190455
82.700000 10.307849 nan -18.190455
82.800000 11.131072 nan -18.190455
82.900000 11.126807 nan -18.190455
83.000000 6.126645 nan -18.190455
83.100000 5.716253 nan -18.190455
83.200000 1.123816 nan -18.190455
83.300000 9.868429 nan -18.190455
83.400000 6.533501 nan -18.190455
83.500000 7.358578 nan -18.190455
83.600000 4.857974 nan -18.190455
83.700000 7.778732 nan -18.190455
83.800000 6.111072 nan -18.190455
83.900000 11.110468 nan -18.190455
84.000000 7.356239 nan -18.190455
84.100000 1.100206 nan -18.190455
84.200000 -2.237633 nan -18.190455
84.300000 -0.572523 nan -18.190455
84.400000 4.835304 nan -18.190455
84.500000 2.333810 nan -18.190455
84.600000 1.081869 nan -18.190455
84.700000 5.249475 nan -18.190455
84.800000 3.577311 nan -18.190455
84.900000 2.321996 nan -18.190455
85.000000 4.407135 nan -18.190455
85.100000 1.906105 nan -18.190455
85.200000 7.314179 nan -18.190455
85.300000 5.650680 nan -18.190455
85.400000 8.150108 nan -18.190455
85.500000 13.150658 nan -18.190455
85.600000 5.229860 nan -18.190455
85.700000 6.476370 nan -18.190455
85.800000 8.551093 nan -18.190455
85.900000 2.716041 nan -18.190455
86.000000 -7.708780 nan -18.190455
86.100000 -1.871354 nan -18.190455
86.200000 4.786294 nan -18.190455
86.300000 5.621487 nan -18.190455
86.400000 5.198922 nan -18.190455
86.500000 6.027920 nan -18.190455
86.600000 8.526699 nan -18.190455
86.700000 4.364360 nan -18.190455
86.800000 -2.729984 nan -18.190455
86.900000 -1.064098 nan -18.190455
87.000000 -0.235535 nan -18.190455
87.100000 2.265478 nan -18.190455
87.200000 -3.984396 nan -18.190455
87.300000 -6.483161 nan -18.190455
87.400000 1.859408 nan -18.190455
87.500000 0.609083 nan -18.190455
87.600000 -4.389686 nan -18.190455
87.700000 -0.635791 nan -18.190455
87.800000 -0.632125 nan -18.190455
87.900000 2.698877 nan -18.190455
88.000000 1.869436 nan -18.190455
88.100000 1.869995 nan -18.190455
88.200000 0.198783 nan -18.190455
88.300000 -3.971099 nan -18.190455
88.400000 -3.126783 nan -18.190455
88.500000 -1.045565 nan -18.190455
88.600000 -0.624348 nan -18.190455
88.700000 1.037970 nan -18.190455
88.800000 -3.118390 nan -18.190455
88.900000 -5.207840 nan -18.190455
89.000000 -4.368175 nan -18.190455
89.100000 -0.207626 nan -18.190455
89.200000 0.631601 nan -18.190455
89.300000 -1.039392 nan -18.190455
89.400000 0.210496 nan -18.190455
89.500000 1.883245 nan -18.190455
89.600000 -6.453133 nan -18.190455
89.700000 1.049389 nan -18.190455
89.800000 0.221027 nan -18.190455
89.900000 -0.194260 nan -18.190455
90.000000 -0.601526 nan -18.190455
90.100000 -1.848359 nan -18.190455
90.200000 -0.189359 nan -18.190455
90.300000 -1.022764 nan -18.190455
90.400000 3.142742 nan -18.190455
90.500000 1.048688 nan -18.190455
90.600000 1.467697 nan -18.190455
90.700000 -0.199360 nan -18.190455
90.800000 1.051834 nan -18.190455
90.900000 0.641498 nan -18.190455
91.000000 -1.447089 nan -18.190455
91.100000 -1.026986 nan -18.190455
91.200000 -2.698190 nan -18.190455
91.300000 -3.107872 nan -18.190455
91.400000 -2.698422 nan -18.190455
91.500000 -4.779410 nan -18.190455
91.600000 -3.951049 nan -18.190455
91.700000 -5.612034 nan -18.190455
91.800000 -2.701064 nan -18.190455
91.900000 -4.781610 nan -18.190455
92.000000 -4.781073 nan -18.190455
92.100000 -0.200536 nan -18.190455
92.200000 1.046316 nan -18.190455
92.300000 3.131004 nan -18.190455
92.400000 -2.291273 nan -18.190455
92.500000 -0.212899 nan -18.190455
92.600000 1.454398 nan -18.190455
92.700000 -3.126575 nan -18.190455
92.800000 0.623320 nan -18.190455
92.900000 1.031700 nan -18.190455
93.000000 -0.223803 nan -18.190455
93.100000 2.273506 nan -18.190455
93.200000 8.521465 nan -18.190455
93.300000 6.860072 nan -18.190455
93.400000 1.018252 nan -18.190455
93.500000 1.859230 nan -18.190455
93.600000 -2.310005 nan -18.190455
93.700000 -4.386877 nan -18.190455
93.800000 -4.805470 nan -18.190455
93.900000 -7.304497 nan -18.190455
94.000000 1.447335 nan -18.190455
94.100000 -3.130191 nan -18.190455
94.200000 -8.969222 nan -18.190455
94.300000 -11.468682 nan -18.190455
94.400000 -4.377284 nan -18.190455
94.500000 1.032612 nan -18.190455
94.600000 4.372292 nan -18.190455
94.700000 -3.545886 nan -18.190455
94.800000 -1.466848 nan -18.190455
94.900000 -3.547378 nan -18.190455
95.000000 -8.968338 nan -18.190455
95.100000 -9.798227 nan -18.190455
95.200000 -7.716834 nan -18.190455
95.300000 -5.625018 nan -18.190455
95.400000 -10.621709 nan -18.190455
95.500000 -19.369683 -18.190455 -18.190455
95.600000 -6.867873 nan -18.190455
95.700000 -6.457767 nan -18.190455
95.800000 -3.955746 nan -18.190455
95.900000 -3.953517 nan -18.190455
96.000000 -1.863628 nan -18.190455
96.100000 -2.283100 nan -18.190455
96.200000 -0.204271 nan -18.190455
96.300000 3.964982 nan -18.190455
96.400000 1.042541 nan -18.190455
96.500000 -4.788626 nan -18.190455
96.600000 -4.368733 nan -18.190455
96.700000 -2.292018 nan -18.190455
96.800000 0.206606 nan -18.190455
96.900000 -0.626887 nan -18.190455
97.000000 0.199624 nan -18.190455
97.100000 -3.133648 nan -18.190455
97.200000 1.444138 nan -18.190455
97.300000 6.440238 nan -18.190455
97.400000 2.687609 nan -18.190455
97.500000 4.766035 nan -18.190455
97.600000 -0.644904 nan -18.190455
97.700000 -0.649423 nan -18.190455
97.800000 -2.320991 nan -18.190455
97.900000 3.095548 nan -18.190455
98.000000 3.093566 nan -18.190455
98.100000 1.421585 nan -18.190455
98.200000 -1.079763 nan -18.190455
98.300000 -2.752789 nan -18.190455
98.400000 0.163558 nan -18.190455
98.500000 -3.588625 nan -18.190455
98.600000 -0.672064 nan -18.190455
98.700000 -0.674243 nan -18.190455
98.800000 -4.424738 nan -18.190455
98.900000 -1.516913 nan -18.190455
99.000000 5.981126 nan -18.190455
99.100000 3.900211 nan -18.190455
99.200000 2.648042 nan -18.190455
99.300000 6.394621 nan -18.190455
99.400000 5.142252 nan -18.190455
99.500000 1.809674 nan -18.190455
99.600000 -1.942064 nan -18.190455
99.700000 3.466825 nan -18.190455
99.800000 2.216967 nan -18.190455
99.900000 4.716688 nan -18.190455
100.000000 4.715785 nan -18.190455
100.100000 1.802870 nan -18.190455
100.200000 -4.037960 nan -18.190455
100.300000 -5.695670 nan -18.190455
100.400000 -4.865670 nan -18.190455
100.500000 -8.195670 nan -18.190455
100.600000 4.715370 nan -18.190455
100.700000 2.218290 nan -18.190455
100.800000 1.393080 nan -18.190455
100.900000 3.063915 nan -18.190455
101.000000 1.395580 nan -18.190455
101.100000 0.148915 nan -18.190455
101.200000 0.153915 nan -18.190455
101.300000 2.236415 nan -18.190455
101.400000 -1.092960 nan -18.190455
101.500000 -3.166085 nan -18.190455
101.600000 -1.910250 nan -18.190455
101.700000 -5.655460 nan -18.190455
101.800000 -6.899630 nan -18.190455
101.900000 -8.561505 nan -18.190455
102.000000 -3.134420 nan -18.190455
102.100000 3.951415 nan -18.190455
102.200000 -3.969210 nan -18.190455
102.300000 -7.299415 nan -18.190455
102.400000 -1.465875 nan -18.190455
102.500000 -5.211500 nan -18.190455
102.600000 -2.289210 nan -18.190455
102.700000 -0.616505 nan -18.190455
102.800000 1.886620 nan -18.190455
102.900000 3.970370 nan -18.190455
103.000000 0.643705 nan -18.190455
103.100000 5.646410 nan -18.190455
103.200000 1.896825 nan -18.190455
103.300000 3.150365 nan -18.190455
103.400000 4.810780 nan -18.190455
103.500000 3.978905 nan -18.190455
103.600000 1.899320 nan -18.190455
103.700000 3.981610 nan -18.190455
103.800000 2.314525 nan -18.190455
103.900000 -2.266305 nan -18.190455
104.000000 3.564115 nan -18.190455
104.100000 2.317450 nan -18.190455
104.200000 -0.180675 nan -18.190455
104.300000 1.070990 nan -18.190455
104.400000 1.491405 nan -18.190455
104.500000 -1.836510 nan -18.190455
104.600000 0.249530 nan -18.190455
104.700000 -1.825055 nan -18.190455
104.800000 -3.914850 nan -18.190455
104.900000 -6.415060 nan -18.190455
105.000000 -8.912355 nan -18.190455
105.100000 -3.069435 nan -18.190455
